factor,composite_factor,bucket,trade_date,daily_return,nav
Composite_Equal_D05,Composite_Equal,5,20250718,0.002553819355476568,1.3522844424905678
Composite_Equal_D05,Composite_Equal,5,20250721,0.012513535136991006,1.3692063013768796
Composite_Equal_D05,Composite_Equal,5,20250722,0.004226814311168,1.3749936821664805
Composite_Equal_D05,Composite_Equal,5,20250723,-0.006554933432273365,1.3659806901100828
Composite_Equal_D05,Composite_Equal,5,20250724,0.014533207189358521,1.3858327704961155
Composite_Equal_D05,Composite_Equal,5,20250725,0.0020645949058449905,1.388693953774435
Composite_Equal_D05,Composite_Equal,5,20250728,0.0037738879025276902,1.3939347290868978
Composite_Equal_D05,Composite_Equal,5,20250729,0.0014587018050409364,1.395968064192326
Composite_Equal_D05,Composite_Equal,5,20250730,-0.005598261542012112,1.388153069864681
Composite_Equal_D05,Composite_Equal,5,20250731,-0.011105996786319678,1.372736246331844
Composite_Equal_D05,Composite_Equal,5,20250801,0.005558690969312265,1.3803668629075763
Composite_Equal_D05,Composite_Equal,5,20250804,0.010404143655130179,1.3947283980460479
Composite_Equal_D05,Composite_Equal,5,20250805,0.010450493100952297,1.4093039975475303
Composite_Equal_D05,Composite_Equal,5,20250806,0.0077526532586353735,1.420229842776525
Composite_Equal_D05,Composite_Equal,5,20250807,-3.190446418533053e-05,1.4201845311043713
Composite_Equal_D05,Composite_Equal,5,20250808,-0.0022779898189110048,1.4169493652015406
Composite_Equal_D05,Composite_Equal,5,20250811,0.015219177083324003,1.4385141685086464
Composite_Equal_D05,Composite_Equal,5,20250812,-0.000307356602704572,1.4380720316808713
Composite_Equal_D05,Composite_Equal,5,20250813,0.007374019197437979,1.448676402449785
Composite_Equal_D05,Composite_Equal,5,20250814,-0.016724205673839893,1.424448440340376
Composite_Equal_D05,Composite_Equal,5,20250815,0.01925986835265724,1.4518831297764796
Composite_Equal_D05,Composite_Equal,5,20250818,0.017630815814405225,1.4774810138216108
Composite_Equal_D05,Composite_Equal,5,20250819,0.004978183957045964,1.4848361861014576
Composite_Equal_D05,Composite_Equal,5,20250820,0.008347449680049504,1.497230781448056
Composite_Equal_D05,Composite_Equal,5,20250821,-0.003609653131782623,1.4918262976688008
Composite_Equal_D05,Composite_Equal,5,20250822,0.007942594208517288,1.503675268580779
Composite_Equal_D05,Composite_Equal,5,20250825,0.010282409050579911,1.5191366727715674
Composite_Equal_D05,Composite_Equal,5,20250826,0.0030002049913473044,1.5236943941997554
Composite_Equal_D05,Composite_Equal,5,20250827,-0.02342427019510033,1.4880029650152606
Composite_Equal_D05,Composite_Equal,5,20250828,0.007183077459916363,1.4986914055735505
Composite_Equal_D05,Composite_Equal,5,20250829,-0.0019323937842313146,1.4957953436169393
Composite_Equal_D05,Composite_Equal,5,20250901,0.008226977636123097,1.5081012184570928
Composite_Equal_D05,Composite_Equal,5,20250902,-0.013441801412959956,1.4878296213679496
Composite_Equal_D05,Composite_Equal,5,20250903,-0.02034474314621414,1.4575601098758897
Composite_Equal_D05,Composite_Equal,5,20250904,-0.005051105843805813,1.4501978194871972
Composite_Equal_D05,Composite_Equal,5,20250905,0.025027771084435588,1.4864930385404702
Composite_Equal_D05,Composite_Equal,5,20250908,0.01481477600047075,1.5085150999327062
Composite_Equal_D05,Composite_Equal,5,20250909,-0.009076060306368013,1.4948237259126502
Composite_Equal_D05,Composite_Equal,5,20250910,0.0007984482506919896,1.496017265301698
Composite_Equal_D05,Composite_Equal,5,20250911,0.01426935973277944,1.517364473826737
Composite_Equal_D05,Composite_Equal,5,20250912,-0.0015191793951161165,1.515059324983218
Composite_Equal_D05,Composite_Equal,5,20250915,-0.0005659455630101581,1.5142018838805467
Composite_Equal_D05,Composite_Equal,5,20250916,0.008810159639228548,1.5275422442035549
Composite_Equal_D05,Composite_Equal,5,20250917,0.0031511974763269945,1.532355831468472
Composite_Equal_D05,Composite_Equal,5,20250918,-0.015356134137482541,1.5088247697740886
Composite_Equal_D05,Composite_Equal,5,20250919,-0.0050609022101803175,1.5011887551619643
Composite_Equal_D05,Composite_Equal,5,20250922,-0.0019367608389822715,1.4982813115690459
Composite_Equal_D05,Composite_Equal,5,20250923,-0.012563410650355475,1.4794577881820508
Composite_Equal_D05,Composite_Equal,5,20250924,0.016395007282202573,1.5037135093930067
Composite_Equal_D05,Composite_Equal,5,20250925,-0.004541029340999619,1.4968851022263956
Composite_Equal_D05,Composite_Equal,5,20250926,-0.00688753025393568,1.4865752607981457
Composite_Equal_D05,Composite_Equal,5,20250929,0.009471611641966337,1.5006555243449806
Composite_Equal_D05,Composite_Equal,5,20250930,0.004731910533856844,1.507756492028319
Composite_Equal_D05,Composite_Equal,5,20251009,0.008108089784988483,1.519981517039584
Composite_Equal_D05,Composite_Equal,5,20251010,-0.003020769831589041,1.515390002728338
Composite_Equal_D05,Composite_Equal,5,20251013,-0.0034803542642284314,1.5101159086703733
Composite_Equal_D05,Composite_Equal,5,20251014,-0.009607112363004155,1.495608055454617
Composite_Equal_D05,Composite_Equal,5,20251015,0.016202090645040697,1.5198400327385455
Composite_Equal_D05,Composite_Equal,5,20251016,-0.011683978832487965,1.5020822539672605
Composite_Equal_D05,Composite_Equal,5,20251017,-0.02455763472700024,1.4651946666444233
Composite_Equal_D05,Composite_Equal,5,20251020,0.01082797569596648,1.4810597588847088
Composite_Equal_D05,Composite_Equal,5,20251021,0.015680355748219594,1.5042833027883935
Composite_Equal_D05,Composite_Equal,5,20251022,-0.0016441909372554033,1.5018099738148842
Composite_Equal_D05,Composite_Equal,5,20251023,0.0026077124300587892,1.5057262623511876
Composite_Equal_D05,Composite_Equal,5,20251024,0.004939110384558966,1.5131632105698696
Composite_Equal_D05,Composite_Equal,5,20251027,0.00793574151003963,1.5251712826714536
Composite_Equal_D05,Composite_Equal,5,20251028,-0.0014693538894743903,1.5229302663151456
Composite_Equal_D05,Composite_Equal,5,20251029,0.0063734591609884836,1.5326366001725387
Composite_Equal_D05,Composite_Equal,5,20251030,-0.011665265597204025,1.51475798716753
Composite_Equal_D05,Composite_Equal,5,20251031,0.008342016222372614,1.52739412286945
Composite_Equal_D05,Composite_Equal,5,20251103,0.007524034894519743,1.5388862895476043
Composite_Equal_D05,Composite_Equal,5,20251104,-0.007992230052688724,1.5265871562966113
Composite_Equal_D05,Composite_Equal,5,20251105,0.00670475639450255,1.5368225512945566
Composite_Equal_D05,Composite_Equal,5,20251106,0.0051622274632745265,1.544755978875029
Composite_Equal_D05,Composite_Equal,5,20251107,-0.0018020278532374034,1.5419722855746412
Composite_Equal_D05,Composite_Equal,5,20251110,0.00709472749493864,1.552912158745541
Composite_Equal_D05,Composite_Equal,5,20251111,0.0031523710108304244,1.5578075140171364
Composite_Equal_D05,Composite_Equal,5,20251112,-0.005617566028227798,1.5490564274478758
Composite_Equal_D05,Composite_Equal,5,20251113,0.010179767288661018,1.5648254613962997
Composite_Equal_D05,Composite_Equal,5,20251114,-0.007323608518864075,1.5533652923166825
Composite_Equal_D05,Composite_Equal,5,20251117,0.0016759040074806283,1.555968583435157
Composite_Equal_D05,Composite_Equal,5,20251118,-0.011371174894842772,1.5382753925420352
Composite_Equal_D05,Composite_Equal,5,20251119,-0.01228374101869457,1.519379616004618
Composite_Equal_D05,Composite_Equal,5,20251120,-0.0082956071813169,1.5067754395509436
Composite_Equal_D05,Composite_Equal,5,20251121,-0.03719609572640303,1.4507292760632138
Composite_Equal_D05,Composite_Equal,5,20251124,0.014192887169776958,1.4713193129922713
Composite_Equal_D05,Composite_Equal,5,20251125,0.014453879251860924,1.4925855846831926
Composite_Equal_D05,Composite_Equal,5,20251126,-0.003959807538848203,1.4866752330325879
Composite_Equal_D05,Composite_Equal,5,20251127,0.0021707843172871204,1.4899024843133541
Composite_Equal_D05,Composite_Equal,5,20251128,0.010998056903455938,1.5062885166164328
Composite_Equal_D05,Composite_Equal,5,20251201,0.009216052223301383,1.5201705502489289
Composite_Equal_D05,Composite_Equal,5,20251202,-0.00575991845078212,1.5114144918482144
Composite_Equal_D05,Composite_Equal,5,20251203,-0.007278879956449623,1.500413087197613
Composite_Equal_D05,Composite_Equal,5,20251204,-0.008206764459046627,1.488099550399711
Composite_Equal_D05,Composite_Equal,5,20251205,0.013262855779818394,1.507836000122675
Composite_Equal_D05,Composite_Equal,5,20251208,0.007952709554680939,1.5198273818877426
Composite_Equal_D05,Composite_Equal,5,20251209,-0.007174153039102631,1.5089239076570613
Composite_Equal_D05,Composite_Equal,5,20251210,4.639723507965984e-06,1.5089309086467875
Composite_Equal_D05,Composite_Equal,5,20251211,-0.012812997931091199,1.4895969800361366
Composite_Equal_D05,Composite_Equal,5,20251212,0.002221974011681607,1.4929068258136562
Composite_Equal_D05,Composite_Equal,5,20251215,-0.0014258511333634612,1.4907781629240637
Composite_Equal_D05,Composite_Equal,5,20251216,-0.012819120685772829,1.4716676977378254
Composite_Equal_D05,Composite_Equal,5,20251217,0.009177596999269172,1.4851740707845054
Composite_Equal_D05,Composite_Equal,5,20251218,0.0019068702718475035,1.4880061050686029
Composite_Equal_D05,Composite_Equal,5,20251219,0.014284309951098514,1.5092612454825296
Composite_Equal_D05,Composite_Equal,5,20251222,0.007401959979005574,1.5204327368194555
Composite_Equal_D05,Composite_Equal,5,20251223,-0.004645088524372356,1.5133701921615752
Composite_Equal_D05,Composite_Equal,5,20251224,0.011217762064076287,1.5303468188921092
Composite_Equal_D05,Composite_Equal,5,20251225,0.00950265871963012,1.5448891824347124
Composite_Equal_D05,Composite_Equal,5,20251226,-0.0017081142436894496,1.5422503352172738
Composite_Equal_D05,Composite_Equal,5,20251229,-0.0038231957113425666,1.5363540103498545
Composite_Equal_D05,Composite_Equal,5,20251230,-0.0006305280220894067,1.5353852960944796
Composite_Equal_D05,Composite_Equal,5,20251231,0.0017796528230812443,1.5381177488711917
Composite_Equal_D05,Composite_Equal,5,20260105,0.015472696727231828,1.5619165783302482
Composite_Equal_D05,Composite_Equal,5,20260106,0.012402761337916375,1.5812886568810132
Composite_Equal_D05,Composite_Equal,5,20260107,0.0027083251210764246,1.5855713006741172
Composite_Equal_D05,Composite_Equal,5,20260108,0.01043901825187717,1.602123108421507
Composite_Equal_D05,Composite_Equal,5,20260109,0.013448946298414494,1.6236699760701168
Composite_Equal_D05,Composite_Equal,5,20260112,0.02116616083993892,1.6580368359345967
Composite_Equal_D05,Composite_Equal,5,20260113,-0.007819736644810255,1.6450714245301936
Composite_Equal_D05,Composite_Equal,5,20260114,0.008815791252261692,1.6595740308039126
Composite_Equal_D05,Composite_Equal,5,20260115,-0.00396104743915158,1.6530003793391144
Composite_Equal_D05,Composite_Equal,5,20260116,-0.002109736090129184,1.6495129847818253
Composite_Equal_D05,Composite_Equal,5,20260119,0.009304364410204982,1.6648606546916
Composite_Equal_D05,Composite_Equal,5,20260120,-0.0015214649053619288,1.6623276276331689
Composite_Equal_D05,Composite_Equal,5,20260121,0.00576824745494707,1.6719163447405518
Composite_Equal_D05,Composite_Equal,5,20260122,0.00948469325527659,1.687773958418899
Composite_Equal_D05,Composite_Equal,5,20260123,0.013721576043788536,1.71093287713407
Composite_Equal_D05,Composite_Equal,5,20260126,-0.008870247602869499,1.695756478882001
Composite_Equal_D05,Composite_Equal,5,20260127,-0.0013960483198347021,1.6933891208988088
Composite_Equal_D05,Composite_Equal,5,20260128,-0.005162131807474764,1.6846476230553853
Composite_Equal_D05,Composite_Equal,5,20260129,-0.00772382014760121,1.6716357078028217
Composite_Equal_D05,Composite_Equal,5,20260130,-0.0016351518932355858,1.6689023295104077
Composite_Equal_D05,Composite_Equal,5,20260202,-0.02331567068977635,1.6299907523821424
Composite_Equal_D05,Composite_Equal,5,20260203,0.021193244902437243,1.664535545586085
Composite_Equal_D05,Composite_Equal,5,20260204,0.005232820765546595,1.6732457617540182
Composite_Equal_D05,Composite_Equal,5,20260205,-0.009184349099944976,1.657878088548066
Composite_Equal_D05,Composite_Equal,5,20260206,0.0031737676559964708,1.663139808403085
Composite_Equal_D05,Composite_Equal,5,20260209,0.016781059802555325,1.6910490569879075
Composite_Equal_D05,Composite_Equal,5,20260210,-0.0014935843343067633,1.6885233326078462
Composite_Equal_D05,Composite_Equal,5,20260211,-0.0006155935015488753,1.687483888617079
Composite_Equal_D05,Composite_Equal,5,20260212,-0.0014943373329313252,1.6849622184435984
Composite_Equal_D05,Composite_Equal,5,20260213,-0.007248155591050043,1.6727493501192783
Composite_Equal_D05,Composite_Equal,5,20260224,0.014286454388660944,1.6966470074134197
Composite_Equal_D05,Composite_Equal,5,20260225,0.011251440738213726,1.7157367306709996
Composite_Equal_D05,Composite_Equal,5,20260226,0.0035595597790810144,1.721843998128988
Composite_Equal_D05,Composite_Equal,5,20260227,0.004919733811888801,1.7303150122653808
Composite_Equal_D05,Composite_Equal,5,20260302,-0.0154135915315766,1.7036446434453671
Composite_Equal_D05,Composite_Equal,5,20260303,-0.03350717972921686,1.6465603161827256
Composite_Equal_D05,Composite_Equal,5,20260304,-0.007093205681799335,1.634880925192553
Composite_Equal_D05,Composite_Equal,5,20260305,0.010572782657043414,1.6521661658847597
Composite_Equal_D05,Composite_Equal,5,20260306,0.017627928865302064,1.6812904335306351
Composite_Equal_D05,Composite_Equal,5,20260309,-0.00788772201755756,1.6680288819601665
Composite_Equal_D05,Composite_Equal,5,20260310,0.017168706368907688,1.696666780049398
Composite_Equal_D05,Composite_Equal,5,20260311,0.0006284729768454759,1.6977330892713705
Composite_Equal_D05,Composite_Equal,5,20260312,-0.005993300593062935,1.6875580645405779
Composite_Equal_D05,Composite_Equal,5,20260313,-0.010102421422951443,1.6705096417968885
Composite_Equal_D05,Composite_Equal,5,20260316,0.0011416823062599798,1.6724168330973648
Composite_Equal_D05,Composite_Equal,5,20260317,-0.02049050319318048,1.6381481706384544
Composite_Equal_D05,Composite_Equal,5,20260318,0.008914023803117012,1.6527506624245583
Composite_Equal_D05,Composite_Equal,5,20260319,-0.025661926798868185,1.6103378959086385
Composite_Equal_D05,Composite_Equal,5,20260320,-0.023663969809512457,1.5722309085567427
Composite_Equal_D05,Composite_Equal,5,20260323,-0.05218658274692592,1.490181550150072
Composite_Equal_D05,Composite_Equal,5,20260324,0.03253768199838979,1.5386686035487225
Composite_Equal_D05,Composite_Equal,5,20260325,0.018795182782135048,1.5675881611935534
Composite_Equal_D05,Composite_Equal,5,20260326,-0.01425544306580278,1.5452414974110322
Composite_Equal_D05,Composite_Equal,5,20260327,0.015261473837773326,1.5688241600968125
Composite_Equal_D05,Composite_Equal,5,20260330,0.0030126029786417337,1.5735504044344852
Composite_Equal_D05,Composite_Equal,5,20260331,-0.014072579064342757,1.5514064919563524
Composite_Equal_D05,Composite_Equal,5,20260401,0.017039237712824097,1.5778412759620153
Composite_Equal_D05,Composite_Equal,5,20260402,-0.014959360838997496,1.5542377789682353
Composite_Equal_D05,Composite_Equal,5,20260403,-0.0220695049884314,1.5199365205520874
Composite_Equal_D05,Composite_Equal,5,20260407,0.012983089141492694,1.5396699918878252
Composite_Equal_D05,Composite_Equal,5,20260408,0.04042183816242618,1.601906283123459
Composite_Equal_D05,Composite_Equal,5,20260409,-0.009632128520377961,1.5864765159268128
Composite_Equal_D05,Composite_Equal,5,20260410,0.010221456104703605,1.602692615995502
Composite_Equal_D05,Composite_Equal,5,20260413,-0.000295246635065409,1.6022194263935852
Composite_Equal_D05,Composite_Equal,5,20260414,0.010553459084175846,1.6191283835539014
Composite_Equal_D05,Composite_Equal,5,20260415,-0.0047790895207125384,1.6113904240633707
Composite_Equal_D05,Composite_Equal,5,20260416,0.015011651487818745,1.6355800555202185
Composite_Equal_D05,Composite_Equal,5,20260417,0.005133065795634976,1.6439755955592321
Composite_Equal_D05,Composite_Equal,5,20260420,0.007714570641967017,1.6566581614248437
Composite_Equal_D05,Composite_Equal,5,20260421,-0.0019410783327037196,1.6534424581630052
Composite_Equal_D05,Composite_Equal,5,20260422,0.007119115270634703,1.665213505616029
Composite_Equal_D05,Composite_Equal,5,20260423,-0.011670397346100562,1.645779802339397
Composite_Equal_D05,Composite_Equal,5,20260424,-0.005865070918214672,1.6361271870829113
Composite_Equal_D05,Composite_Equal,5,20260427,0.006647415787348684,1.6470032047764365
Composite_Equal_D05,Composite_Equal,5,20260428,-0.010895850841234626,1.629057703522157
Composite_Equal_D05,Composite_Equal,5,20260429,0.011829465521513339,1.6483285854585281
Composite_Equal_D05,Composite_Equal,5,20260430,0.004038650228115568,1.6549856080761995
Composite_Equal_D05,Composite_Equal,5,20260506,0.013414901019038522,1.6771870761964751
Composite_Equal_D05,Composite_Equal,5,20260507,0.011157659651070765,1.6959005587638498
Composite_Equal_D05,Composite_Equal,5,20260508,0.008517171418049764,1.710344834530808
Composite_Equal_D05,Composite_Equal,5,20260511,0.009892267404587473,1.7272640229880416
Composite_Equal_D05,Composite_Equal,5,20260512,-0.00991951455224875,1.710130402376436
Composite_Equal_D05,Composite_Equal,5,20260513,0.008168540469427022,1.7240996717762453
Composite_Equal_D05,Composite_Equal,5,20260514,-0.017530686148926278,1.693875021540869
Composite_Equal_D05,Composite_Equal,5,20260515,-0.004031743953320312,1.6870457511650914
Composite_Equal_D05,Composite_Equal,5,20260518,-0.0013389663648918162,1.6847868536482475
Composite_Equal_D05,Composite_Equal,5,20260519,0.013372609843973166,1.7073168509123409
Composite_Equal_D05,Composite_Equal,5,20260520,-0.0076055762397514385,1.6943317224373147
Composite_Equal_D05,Composite_Equal,5,20260521,-0.02692396536059118,1.6487135938330617
Composite_Equal_D05,Composite_Equal,5,20260522,0.01608268580990981,1.6752293365532063
Composite_Equal_D05,Composite_Equal,5,20260525,0.0026472762840477936,1.6796641314462046
Composite_Equal_D05,Composite_Equal,5,20260526,-0.014827978334559868,1.654758108095783
Composite_Equal_D05,Composite_Equal,5,20260527,-0.02089096941983793,1.620188607062325
Composite_Equal_D05,Composite_Equal,5,20260528,0.007050591449952194,1.6316118950025884
Composite_Equal_D05,Composite_Equal,5,20260529,-0.024740525556875385,1.591244959215375
Composite_Equal_D05,Composite_Equal,5,20260601,0.011274370068518539,1.6091852437552339
Composite_Equal_D05,Composite_Equal,5,20260602,-0.010499303333332082,1.592289919761526
Composite_Equal_D05,Composite_Equal,5,20260603,-0.004331784784028807,1.5853924625153404
Composite_Equal_D05,Composite_Equal,5,20260604,-0.010263893380757332,1.5691201633134266
Composite_Equal_D05,Composite_Equal,5,20260605,0.008491656643530151,1.5824445929727244
Composite_Equal_D05,Composite_Equal,5,20260608,-0.027794017639682818,1.53846210004182
Composite_Equal_D05,Composite_Equal,5,20260609,0.013480147951706063,1.5592007967684762
Composite_Equal_D05,Composite_Equal,5,20260610,-0.010492380766945827,1.542841068316656
Composite_Equal_D05,Composite_Equal,5,20260611,-0.011815268387504626,1.5246119870152304
Composite_Equal_D05,Composite_Equal,5,20260612,0.010318798298067948,1.540344150592057
Composite_Equal_D05,Composite_Equal,5,20260615,0.017882575586331242,1.5678894712939826
Composite_Equal_D05,Composite_Equal,5,20260616,0.002506512655244081,1.571819406095805
Composite_Equal_D05,Composite_Equal,5,20260617,-0.004326667583304771,1.565018666024641
Composite_Equal_D05,Composite_Equal,5,20260618,-0.003024505150905471,1.5602852590079863
Composite_Equal_D05,Composite_Equal,5,20260622,0.009137541053647518,1.574542429617573
Composite_Equal_D05,Composite_Equal,5,20260623,-0.00013802006794483046,1.5743251111644552
Composite_Equal_D05,Composite_Equal,5,20260624,-0.012967917036433383,1.5539093937345008
Composite_Equal_D05,Composite_Equal,5,20260625,-0.013834781835334355,1.5324113962803072
Composite_Equal_D05,Composite_Equal,5,20260626,-0.024895313434443622,1.4942615342593955
Composite_Equal_D05,Composite_Equal,5,20260629,0.0013963757333046666,1.4963480848050459
Composite_Equal_D05,Composite_Equal,5,20260630,0.010484069485066886,1.512035902099989
Composite_Equal_D05,Composite_Equal,5,20260701,0.02368456316893167,1.5478478119369687
Composite_Equal_D05,Composite_Equal,5,20260702,-0.007640019906618694,1.5360222238413541
Composite_Equal_D05,Composite_Equal,5,20260703,0.012351167007763434,1.5549938908556549
Composite_Equal_D05,Composite_Equal,5,20260706,-0.009520950725996227,1.540188870641593
Composite_Equal_D05,Composite_Equal,5,20260707,-0.02772817045019902,1.4974822511109434
Composite_Equal_D06,Composite_Equal,6,20220208,0.012019023435319055,1.012019023435319
Composite_Equal_D06,Composite_Equal,6,20220209,0.012951338705515411,1.0251260245842546
Composite_Equal_D06,Composite_Equal,6,20220210,-0.0035455676323251782,1.0214913709324345
Composite_Equal_D06,Composite_Equal,6,20220211,-0.019120423059874596,1.001960023768195
Composite_Equal_D06,Composite_Equal,6,20220214,-0.0008583263255144841,1.0011000151026814
Composite_Equal_D06,Composite_Equal,6,20220215,0.003244604272007292,1.0043481884883902
Composite_Equal_D06,Composite_Equal,6,20220216,0.0124773467870646,1.01687978913112
Composite_Equal_D06,Composite_Equal,6,20220217,-0.003448317525168209,1.01337326473327
Composite_Equal_D06,Composite_Equal,6,20220218,0.007334095254153038,1.020805440784836
Composite_Equal_D06,Composite_Equal,6,20220221,0.012968764018079431,1.0340440256547458
Composite_Equal_D06,Composite_Equal,6,20220222,-0.012133282026197787,1.021497677863972
Composite_Equal_D06,Composite_Equal,6,20220223,0.014300804602619073,1.0361059165571338
Composite_Equal_D06,Composite_Equal,6,20220224,-0.02295087824679853,1.0123263758154435
Composite_Equal_D06,Composite_Equal,6,20220225,0.00897011011807464,1.0214070548819394
Composite_Equal_D06,Composite_Equal,6,20220228,-0.0007205090249762211,1.0206711218807225
Composite_Equal_D06,Composite_Equal,6,20220301,0.007620153503269252,1.0284487925058077
Composite_Equal_D06,Composite_Equal,6,20220302,0.0016552907037364925,1.0301511742313116
Composite_Equal_D06,Composite_Equal,6,20220303,0.00010300429820278255,1.0302572842300561
Composite_Equal_D06,Composite_Equal,6,20220304,-0.014560749031917234,1.0152559664760776
Composite_Equal_D06,Composite_Equal,6,20220307,-0.015154947648365648,0.9998698154544418
Composite_Equal_D06,Composite_Equal,6,20220308,-0.032164365611297936,0.9677096371464641
Composite_Equal_D06,Composite_Equal,6,20220309,-0.018826884356978442,0.949490679716774
Composite_Equal_D06,Composite_Equal,6,20220310,0.015424371257042721,0.9641359764658275
Composite_Equal_D06,Composite_Equal,6,20220311,0.006575406700399367,0.970475562625577
Composite_Equal_D06,Composite_Equal,6,20220314,-0.02747485294799163,0.9438118892528198
Composite_Equal_D06,Composite_Equal,6,20220315,-0.05142142954160073,0.8952797326890809
Composite_Equal_D06,Composite_Equal,6,20220316,0.02873641736837804,0.9210068647490842
Composite_Equal_D06,Composite_Equal,6,20220317,0.021831212957859343,0.9411135617490718
Composite_Equal_D06,Composite_Equal,6,20220318,0.011657914475540723,0.9520849831637139
Composite_Equal_D06,Composite_Equal,6,20220321,0.01356902626186756,0.965003849303792
Composite_Equal_D06,Composite_Equal,6,20220322,-0.0012324454404274436,0.9638145347097227
Composite_Equal_D06,Composite_Equal,6,20220323,0.0051327647750032636,0.9687615680031169
Composite_Equal_D06,Composite_Equal,6,20220324,-0.011319656593151714,0.9577955197326784
Composite_Equal_D06,Composite_Equal,6,20220325,-0.004162371922559332,0.95380881855379
Composite_Equal_D06,Composite_Equal,6,20220328,-0.0023908041501495884,0.9515284484719423
Composite_Equal_D06,Composite_Equal,6,20220329,-0.010568212755110164,0.9414724933859508
Composite_Equal_D06,Composite_Equal,6,20220330,0.0188439395600563,0.9592135441487712
Composite_Equal_D06,Composite_Equal,6,20220331,-0.0018456748004777013,0.957443147882059
Composite_Equal_D06,Composite_Equal,6,20220401,-0.0018970871765520672,0.9556267947639343
Composite_Equal_D06,Composite_Equal,6,20220406,0.006019537349017737,0.9613792259467379
Composite_Equal_D06,Composite_Equal,6,20220407,-0.021866710190541476,0.9403570250297535
Composite_Equal_D06,Composite_Equal,6,20220408,-0.005244138358182591,0.9354256626844085
Composite_Equal_D06,Composite_Equal,6,20220411,-0.028046889285513462,0.9091898826882708
Composite_Equal_D06,Composite_Equal,6,20220412,0.018337296775293884,0.9258619673922204
Composite_Equal_D06,Composite_Equal,6,20220413,-0.01863883766231818,0.9086049764842822
Composite_Equal_D06,Composite_Equal,6,20220414,0.008119001710489055,0.9159819418425169
Composite_Equal_D06,Composite_Equal,6,20220415,-0.01633756789058277,0.9010170246811169
Composite_Equal_D06,Composite_Equal,6,20220418,0.009386008743631161,0.9094739783529345
Composite_Equal_D06,Composite_Equal,6,20220419,0.0033276355479936012,0.912500376293277
Composite_Equal_D06,Composite_Equal,6,20220420,-0.009247536245593841,0.9040619959893869
Composite_Equal_D06,Composite_Equal,6,20220421,-0.037279030817934426,0.8703594409795753
Composite_Equal_D06,Composite_Equal,6,20220422,-0.007575157367642524,0.8637663312477417
Composite_Equal_D06,Composite_Equal,6,20220425,-0.07371726749025231,0.800091837558078
Composite_Equal_D06,Composite_Equal,6,20220426,-0.03208342240735351,0.7744221531690265
Composite_Equal_D06,Composite_Equal,6,20220427,0.031022270026924613,0.7984464863194685
Composite_Equal_D06,Composite_Equal,6,20220428,-0.014956925511055612,0.786504181699024
Composite_Equal_D06,Composite_Equal,6,20220429,0.043928212297434384,0.8210539043655187
Composite_Equal_D06,Composite_Equal,6,20220505,0.019355854376909915,0.836946104174011
Composite_Equal_D06,Composite_Equal,6,20220506,-0.01036107923275168,0.8282744392751213
Composite_Equal_D06,Composite_Equal,6,20220509,0.016183837016887564,0.8416790978056039
Composite_Equal_D06,Composite_Equal,6,20220510,0.018005996972584374,0.8568343690925792
Composite_Equal_D06,Composite_Equal,6,20220511,0.0033372156113139644,0.8596938101254253
Composite_Equal_D06,Composite_Equal,6,20220512,0.007248539176354207,0.8659253343877886
Composite_Equal_D06,Composite_Equal,6,20220513,0.00928181569955087,0.8739626937511481
Composite_Equal_D06,Composite_Equal,6,20220516,0.0006789381474544908,0.874556060363388
Composite_Equal_D06,Composite_Equal,6,20220517,-0.0014789217012154082,0.873262660426787
Composite_Equal_D06,Composite_Equal,6,20220518,0.008154933931914504,0.8803840597277753
Composite_Equal_D06,Composite_Equal,6,20220519,0.004773536264641394,0.8845866049636982
Composite_Equal_D06,Composite_Equal,6,20220520,0.011769039393385384,0.894997339564377
Composite_Equal_D06,Composite_Equal,6,20220523,0.012497289157099446,0.9061823801117477
Composite_Equal_D06,Composite_Equal,6,20220524,-0.040550054188146355,0.8694366354938728
Composite_Equal_D06,Composite_Equal,6,20220525,0.019989473525410903,0.8868162161011
Composite_Equal_D06,Composite_Equal,6,20220526,0.0042837160591642,0.8906150849675395
Composite_Equal_D06,Composite_Equal,6,20220527,0.0003431933653231554,0.890920738155757
Composite_Equal_D06,Composite_Equal,6,20220530,0.012094184499269906,0.9016956979372385
Composite_Equal_D06,Composite_Equal,6,20220531,0.012542102717971196,0.9130048580011201
Composite_Equal_D06,Composite_Equal,6,20220601,0.008396764588702907,0.9206711448620976
Composite_Equal_D06,Composite_Equal,6,20220602,0.012594525119783366,0.932266560723123
Composite_Equal_D06,Composite_Equal,6,20220606,0.015545997778416521,0.9467595746050166
Composite_Equal_D06,Composite_Equal,6,20220607,-0.007713400012179501,0.9394568392907272
Composite_Equal_D06,Composite_Equal,6,20220608,-0.0016810364346490003,0.9378775781150993
Composite_Equal_D06,Composite_Equal,6,20220609,-0.019997177103034367,0.9191226740845667
Composite_Equal_D06,Composite_Equal,6,20220610,0.01880842681281393,0.9364099256320841
Composite_Equal_D06,Composite_Equal,6,20220613,0.0023420309418416773,0.9386030266521621
Composite_Equal_D06,Composite_Equal,6,20220614,-0.0005245102992185424,0.9381107196978054
Composite_Equal_D06,Composite_Equal,6,20220615,0.0013839155370598424,0.9394089856982776
Composite_Equal_D06,Composite_Equal,6,20220616,0.0065275885920037776,0.9455410610765475
